"user","treatment","num_applications","num_hires","prior_spend","prior_openings"
103417,"0",5,1,0,1
103418,"0",1,0,0,1
103419,"1",3,1,8.45631091140878,39
103420,"0",1,0,0,2
103421,"1",0,0,0,1
103422,"0",27,0,0,1
103423,"0",0,0,0,1
103424,"0",20,0,0,1
103425,"1",9,0,0,1
103426,"1",13,0,0,1
103427,"0",66,0,6.76441594536653,6
103428,"0",29,0,0,1
103429,"1",208,0,5.35715215226893,4
103430,"1",12,1,4.67441635872491,11
103431,"0",1,1,9.61189651669874,33
103432,"0",3,0,0,1
103433,"1",1,0,0,1
103434,"1",1,0,0,1
103435,"0",1,0,4.39444915467244,2
103436,"0",10,1,0,2
103437,"0",11,0,0,1
103438,"0",19,0,4.95385327999727,2
103439,"1",0,0,0,1
103440,"1",1,1,0,1
103441,"0",6,1,0,1
103442,"1",8,0,0,1
103443,"0",4,1,0,1
103444,"1",6,0,0,1
103445,"0",18,0,0,1
103446,"1",0,0,0,2
103447,"1",2,1,0,1
103448,"0",38,0,0,1
103449,"0",8,0,4.19780327059033,6
103450,"1",3,0,0,1
103451,"1",31,0,0,1
103452,"0",94,0,9.93676854503812,92
103453,"0",35,0,0,1
103454,"1",6,0,0,4
103455,"1",60,1,6.3572875199437,17
103456,"1",4,0,0,1
103457,"0",13,1,0,2
103458,"0",2,0,0,1
103459,"0",0,0,0,1
103460,"0",1,1,5.84473211723326,6
103461,"1",2,0,7.78636075827984,11
103462,"0",12,0,0,1
103463,"1",1,0,3.68612566591732,3
103464,"1",35,0,9.06910970154783,21
103465,"1",4,0,0,1
103466,"1",63,0,8.56415883501696,12
103467,"1",0,0,0,1
103468,"1",27,0,0,2
103469,"0",2,0,0,1
103470,"0",0,0,0,1
103471,"1",0,0,0,1
103472,"1",5,0,3.04452243772342,2
103473,"0",96,0,0,1
103474,"1",1,0,0,2
103475,"1",40,1,8.58109713625285,17
103476,"0",8,0,0,1
103477,"0",12,0,5.91544706068407,43
103478,"0",1,0,4.90029945907492,5
103479,"0",7,1,8.73630301819134,49
103480,"0",3,0,0,1
103481,"1",0,0,0,1
103482,"1",35,0,6.10031895202006,8
103483,"0",23,1,0,1
103484,"0",33,0,0,1
103485,"1",1,1,4.5827200571505,2
103486,"1",3,0,0,1
103487,"0",8,0,5.97355512656441,61
103488,"0",47,1,0,1
103489,"0",6,0,0,1
103490,"1",7,0,0,2
103491,"0",8,0,0,1
103492,"0",0,0,0,2
103493,"0",27,1,0,1
103494,"0",30,0,0,1
103495,"1",12,1,0,1
103496,"0",30,5,7.15686282945414,4
103497,"1",0,0,9.12119763434119,76
103498,"1",1,0,0,1
103499,"0",2,0,0,1
103500,"1",33,0,0,3
103501,"1",6,2,0,1
103502,"0",10,1,7.87311804005995,13
103503,"0",7,0,0,1
103504,"1",2,1,0,1
103505,"0",15,0,0,9
103506,"1",1,0,0,2
103507,"0",0,0,0,2
103508,"1",20,1,0,1
103509,"0",24,0,0,1
103510,"1",37,0,0,1
103511,"0",3,0,0,1
103512,"1",1,0,0,2
103513,"1",4,0,2.494031557565,5
103514,"1",17,1,0,1
103515,"0",9,1,0,1
103516,"0",0,0,8.60190743200716,9
103517,"1",4,0,0,2
103518,"1",11,0,0,1
103519,"0",4,1,0,1
103520,"0",0,0,0,3
103521,"1",0,0,0,1
103522,"1",23,0,5.05363092455735,5
103523,"1",65,0,0,1
103524,"1",66,1,7.43370200053035,28
103525,"0",92,0,0,1
103526,"1",0,0,0,1
103527,"1",0,0,0,1
103528,"1",10,0,0,2
103529,"0",156,0,10.0966917612125,139
103530,"0",1,0,5.12199776194972,4
103531,"1",0,0,7.26224283232543,14
103532,"1",19,0,0,1
103533,"1",18,0,0,1
103534,"0",1,1,6.3818160174061,2
103535,"1",0,0,0,1
103536,"1",17,0,0,1
103537,"1",32,0,0,1
103538,"1",3,1,0,1
103539,"0",1,1,5.10975638496406,5
103540,"1",0,0,0,1
103541,"1",2,1,0,1
103542,"0",24,1,6.98974992653476,10
103543,"1",1,0,0,1
103544,"0",21,1,6.80259474332698,8
103545,"1",2,0,0,1
103546,"1",0,0,0,1
103547,"1",51,0,4.11087386417331,2
103548,"0",2,0,0,2
103549,"1",0,0,0,1
103550,"1",2,1,0,1
103551,"1",0,0,5.85761881937107,3
103552,"1",0,0,0,1
103553,"1",7,1,0,1
103554,"1",30,0,0,1
103555,"1",0,0,7.1019312932231,10
103556,"0",2,0,0,1
103557,"0",3,0,0,1
103558,"0",9,6,8.15861930276557,33
103559,"0",7,1,0,1
103560,"0",2,0,0,1
103561,"1",1,1,0,1
103562,"1",1,1,0,1
103563,"1",31,1,0,2
103564,"0",33,1,5.30330490805908,2
103565,"1",19,1,6.45256932375349,5
103566,"1",5,0,0,3
103567,"1",3,0,8.76906257679108,23
103568,"1",22,0,0,2
103569,"1",28,1,0,1
103570,"0",1,0,0,2
103571,"0",456,3,0,8
103572,"1",25,1,5.71419474500351,2
103573,"0",4,0,0,1
103574,"1",19,0,0,2
103575,"0",0,0,6.83513082126114,9
103576,"0",0,0,3.79166164875696,2
103577,"0",7,1,5.75596370804255,4
103578,"0",42,0,8.89686037630323,10
103579,"1",48,0,4.84418708645859,6
103580,"0",13,1,0,1
103581,"0",6,0,0,1
103582,"0",2,0,0,1
103583,"0",10,1,0,1
103584,"1",30,1,0,2
103585,"1",31,0,0,1
103586,"1",0,0,9.866913813055,50
103587,"1",1,0,0,1
103588,"1",8,1,0,1
103589,"1",7,0,0,1
103590,"1",2,0,0,1
103591,"0",24,0,0,1
103592,"0",9,1,3.5360196074696,2
103593,"1",82,0,0,1
103594,"0",1,0,2.39789527279837,4
103595,"1",0,0,0,2
103596,"0",5,0,0,1
103597,"1",2,0,0,1
103598,"1",25,0,0,1
103599,"0",0,0,5.26672349495686,5
103600,"0",12,2,5.5408320795415,10
103601,"0",8,0,0,1
103602,"0",4,0,0,2
103603,"0",9,1,0,1
103604,"1",24,0,5.64034556873993,9
103605,"1",4,0,5.30330490805908,2
103606,"0",43,0,0,1
103607,"1",18,0,0,1
103608,"1",2,1,0,1
103609,"1",1,1,6.46209298112256,6
103610,"0",12,0,0,3
103611,"0",105,0,0,1
103612,"0",9,1,0,1
103613,"1",38,1,0,1
103614,"0",22,2,3.935153422817,8
103615,"1",1,0,5.2387265851344,15
103616,"0",0,0,10.8505218214695,17
103617,"1",2,2,0,1
103618,"0",0,0,0,1
103619,"1",13,0,0,1
103620,"1",29,1,0,2
103621,"0",11,0,0,1
103622,"0",3,0,0,1
103623,"0",16,0,0,1
103624,"0",13,1,0,1
103625,"1",6,0,0,1
103626,"0",5,3,0,1
103627,"1",16,0,0,2
103628,"0",45,1,4.88778946409741,4
103629,"1",34,0,0,1
103630,"0",0,0,0,1
103631,"1",31,0,0,1
103632,"0",13,0,0,1
103633,"0",2,0,0,1
103634,"0",61,0,0,1
103635,"0",0,0,0,1
103636,"0",10,0,0,1
103637,"1",15,0,0,1
103638,"0",2,1,11.8107810859345,30
103639,"1",1,1,0,2
103640,"1",21,0,0,3
103641,"0",5,0,0,1
103642,"1",15,1,0,1
103643,"1",3,0,8.01665447551838,12
103644,"0",9,1,3.93182563272433,2
103645,"1",1,0,0,1
103646,"0",3,1,0,3
103647,"1",7,0,0,2
103648,"1",1,0,3.25809653802148,2
103649,"0",3,1,0,1
103650,"1",0,0,0,1
103651,"0",124,0,0,1
103652,"1",1,1,8.94332983026038,12
103653,"0",2,0,0,2
103654,"1",0,0,0,1
103655,"0",0,0,0,1
103656,"0",0,0,0,1
103657,"0",35,0,0,1
103658,"0",6,0,0,1
103659,"0",6,1,0,1
103660,"0",14,0,0,1
103661,"1",132,1,11.4247721635057,33
103662,"1",20,0,0,2
103663,"1",56,0,0,1
103664,"0",0,0,0,1
103665,"1",11,1,4.76932777215437,40
103666,"1",0,0,0,1
103667,"1",1,0,2.67414864942653,2
103668,"1",6,0,0,3
103669,"0",3,0,0,2
103670,"0",0,0,0,1
103671,"1",20,0,0,1
103672,"1",31,1,6.01934718809423,7
103673,"0",17,0,0,1
103674,"1",20,1,0,1
103675,"1",53,1,6.50512614569318,4
103676,"1",46,0,0,1
103677,"0",15,0,0,1
103678,"0",24,0,0,1
103679,"0",4,0,6.95749737087695,2
103680,"1",6,0,0,1
103681,"0",8,1,0,2
103682,"0",10,1,7.14939079512804,10
103683,"0",7,0,0,2
103684,"1",3,0,0,2
103685,"1",40,0,0,1
103686,"1",0,0,0,2
103687,"0",12,0,0,1
103688,"0",25,0,0,1
103689,"1",7,0,0,1
103690,"1",6,0,0,1
103691,"0",21,0,2.494031557565,5
103692,"0",61,0,8.54750704833807,92
103693,"0",11,0,4.7667787011845,6
103694,"0",7,0,0,2
103695,"0",1,1,0,1
103696,"0",8,0,0,1
103697,"1",9,1,0,1
103698,"0",0,0,0,1
103699,"1",7,0,5.08827511715348,3
103700,"0",2,0,9.23934076590964,37
103701,"0",37,0,0,3
103702,"0",1,0,0,1
103703,"1",2,0,0,2
103704,"0",8,0,0,1
103705,"0",4,0,0,1
103706,"1",18,1,5.59005370932786,4
103707,"0",4,1,5.43890505485768,3
103708,"1",0,0,0,1
103709,"1",2,0,0,1
103710,"1",13,0,0,1
103711,"1",8,0,0,1
103712,"0",2,0,0,1
103713,"1",24,0,0,1
103714,"0",12,0,0,1
103715,"1",5,0,7.7985763964782,32
103716,"1",16,0,0,1
103717,"0",11,0,0,1
103718,"0",6,1,0,1
103719,"1",1,0,0,1
103720,"1",1,1,0,1
103721,"0",2,1,0,1
103722,"0",2,0,0,1
103723,"1",21,0,0,1
103724,"1",5,1,7.24349153054707,14
103725,"1",40,1,5.30330490805908,4
103726,"0",8,0,0,1
103727,"1",0,0,7.3401478988061,2
103728,"1",255,1,0,3
103729,"1",10,0,0,1
103730,"0",7,0,0,1
103731,"1",24,0,6.06241217348278,10
103732,"1",1,0,8.36894837095224,28
103733,"0",0,0,4.46095333522768,2
103734,"0",12,1,0,2
103735,"0",12,0,0,1
103736,"1",8,0,0,5
103737,"0",76,0,0,1
103738,"1",35,1,0,1
103739,"1",23,2,4.78599061665578,7
103740,"0",27,0,5.21553340506912,19
103741,"0",19,1,0,2
103742,"1",6,0,0,1
103743,"0",10,0,5.11535560486666,8
103744,"1",0,0,0,1
103745,"0",50,1,6.78189722796878,3
103746,"0",3,0,0,1
103747,"1",2,0,0,2
103748,"0",24,0,0,1
103749,"1",8,0,0,1
103750,"0",22,0,0,1
103751,"1",4,1,8.75311712461473,32
103752,"1",39,0,10.2753107304365,100
103753,"1",29,2,9.82360687340192,35
103754,"1",10,0,0,1
103755,"1",79,0,0,1
103756,"1",0,0,0,1
103757,"0",11,0,0,1
103758,"1",26,0,0,1
103759,"0",68,0,0,1
103760,"0",0,0,0,2
103761,"0",0,0,0,1
103762,"0",9,0,7.09415185492923,18
103763,"1",27,1,6.34503969162886,7
103764,"0",4,0,0,1
103765,"1",13,0,0,1
103766,"1",5,0,0,1
103767,"1",15,0,0,1
103768,"0",12,0,0,1
103769,"0",0,0,0,1
103770,"0",32,1,6.36349351246231,17
103771,"1",39,0,0,2
103772,"1",0,0,0,1
103773,"1",0,0,0,1
103774,"1",14,0,0,1
103775,"1",30,0,5.71151913602792,7
103776,"0",12,0,0,1
103777,"0",80,0,0,1
103778,"0",0,0,0,1
103779,"0",1,0,7.93430570591239,50
103780,"0",7,0,0,1
103781,"1",15,1,0,1
103782,"0",17,2,0,2
103783,"0",0,0,0,1
103784,"1",13,1,0,2
103785,"1",0,0,0,1
103786,"0",8,0,0,2
103787,"0",23,0,0,1
103788,"1",3,1,0,1
103789,"0",7,0,0,1
103790,"1",51,0,0,1
103791,"0",0,0,10.1374570908087,87
103792,"1",3,2,0,1
103793,"1",4,0,0,1
103794,"0",26,15,0,1
103795,"0",5,1,0,1
103796,"1",8,1,0,2
103797,"0",30,0,5.86326178920152,34
103798,"1",1,0,2.76064265122138,2
103799,"1",13,0,0,1
103800,"0",1,0,0,2
103801,"1",69,0,0,1
103802,"1",10,0,0,3
103803,"1",1,1,0,1
103804,"1",8,1,0,1
103805,"1",9,0,5.30350389323534,8
103806,"1",14,0,0,1
103807,"1",10,1,8.73080506023183,15
103808,"1",4,1,0,3
103809,"1",24,0,0,1
103810,"0",12,0,0,3
103811,"0",16,0,0,1
103812,"1",1,1,0,1
103813,"1",0,0,0,1
103814,"1",1,1,0,1
103815,"1",5,0,0,1
103816,"1",0,0,0,1
103817,"1",0,0,5.0099016917425,3
103818,"1",2,0,4.18965474202643,4
103819,"1",0,0,8.27206473336525,7
103820,"0",68,0,0,1
103821,"1",64,0,0,1
103822,"0",24,0,0,1
103823,"0",85,0,0,1
103824,"1",9,0,0,1
103825,"1",33,1,0,1
103826,"0",0,0,0,1
103827,"0",28,0,0,1
103828,"0",0,0,0,1
103829,"1",0,0,0,2
103830,"0",13,0,0,1
103831,"1",18,1,6.7846493518412,9
103832,"1",41,1,0,2
103833,"1",1,0,0,1
103834,"0",26,1,0,2
103835,"0",0,0,0,2
103836,"0",1,1,0,1
103837,"0",13,0,0,1
103838,"0",13,1,0,1
103839,"0",44,11,5.7785497532292,2
103840,"0",46,1,0,2
103841,"0",26,0,0,1
103842,"0",3,0,8.94507841324488,50
103843,"0",10,1,7.75933680848684,9
103844,"0",15,0,0,5
103845,"0",1,0,0,1
103846,"1",4,1,4.29374171980631,3
103847,"0",3,1,4.11087386417331,2
103848,"0",0,0,0,2
103849,"1",2,1,7.76720472319711,19
103850,"0",8,0,0,1
103851,"1",38,0,0,1
103852,"1",32,0,0,1
103853,"1",1,1,6.18505569616017,4
103854,"1",13,0,0,1
103855,"0",0,0,0,2
103856,"1",2,1,7.16842580218707,3
103857,"0",12,0,0,1
103858,"1",1,0,0,1
103859,"1",19,0,0,2
103860,"0",2,0,0,1
103861,"1",20,0,0,1
103862,"1",27,0,0,2
103863,"1",24,1,0,1
103864,"1",61,0,6.66773257285868,22
103865,"0",42,1,9.80368158179163,39
103866,"1",37,0,3.58351893845611,2
103867,"1",0,0,0,1
103868,"1",0,0,4.5798523780038,2
103869,"0",11,2,0,1
103870,"0",0,0,0,1
103871,"0",1,0,0,1
103872,"1",4,1,0,2
103873,"0",7,1,0,1
103874,"0",0,0,0,1
103875,"1",37,0,0,1
103876,"1",12,1,8.22871880516676,16
103877,"0",0,0,0,1
103878,"1",55,0,9.98687926142417,17
103879,"0",6,0,0,1
103880,"1",1,1,8.03299002421035,52
103881,"0",1,1,0,1
103882,"1",0,0,0,1
103883,"1",0,0,0,1
103884,"0",28,0,0,1
103885,"1",0,0,0,1
103886,"1",3,0,0,1
103887,"1",3,0,3.95239689956642,3
103888,"1",0,0,0,1
103889,"1",62,0,0,2
103890,"1",0,0,8.75224476002481,15
103891,"1",18,0,0,1
103892,"0",17,0,0,1
103893,"1",30,0,0,1
103894,"1",25,0,7.96359923579931,3
103895,"1",0,0,0,1
103896,"0",20,0,0,1
103897,"0",5,0,0,1
103898,"0",10,1,4.83628190695148,2
103899,"0",12,1,0,1
103900,"0",30,0,0,1
103901,"0",29,1,0,1
103902,"1",46,1,0,1
103903,"0",5,0,0,2
103904,"0",0,0,0,1
103905,"0",33,0,0,1
103906,"1",23,0,0,5
103907,"1",18,1,0,1
103908,"0",0,0,0,2
103909,"0",7,0,0,1
103910,"0",2,1,0,1
103911,"0",54,1,5.12199776194972,3
103912,"0",13,0,0,1
103913,"0",20,1,5.69504440871292,14
103914,"0",18,0,9.34986837394594,23
103915,"1",56,0,0,1
103916,"1",2,0,0,1
103917,"1",53,0,0,1
103918,"0",33,0,0,1
103919,"0",22,1,0,1
103920,"1",1,1,0,1
103921,"0",18,0,0,1
103922,"0",0,0,0,2
103923,"0",26,1,0,1
103924,"1",40,1,0,1
103925,"1",5,0,0,1
103926,"1",3,0,0,1
103927,"0",1,0,0,1
103928,"1",1,0,0,2
103929,"1",21,0,0,1
103930,"1",36,1,0,1
103931,"1",31,0,0,2
103932,"0",4,0,0,1
103933,"1",32,0,0,1
103934,"0",6,0,0,1
103935,"0",3,1,0,1
103936,"0",1,0,0,1
103937,"1",17,0,0,1
103938,"0",3,0,0,1
103939,"0",0,0,0,1
103940,"0",5,1,5.13509230544507,6
103941,"0",40,0,0,4
103942,"1",1,0,0,3
103943,"1",5,1,0,1
103944,"0",8,0,0,4
103945,"0",18,0,0,2
103946,"0",7,0,0,2
103947,"1",38,1,0,2
103948,"1",3,1,0,1
103949,"0",1,0,3.77940548081331,3
103950,"0",6,0,0,1
103951,"0",2,0,0,2
103952,"1",2,0,0,1
103953,"0",17,0,0,1
103954,"1",17,2,0,2
103955,"1",6,0,0,2
103956,"0",1,0,0,1
103957,"1",0,0,0,1
103958,"1",37,0,8.63114668149208,2
103959,"0",10,0,0,2
103960,"1",0,0,0,1
103961,"0",2,2,0,1
103962,"1",34,0,0,1
103963,"1",8,1,0,1
103964,"1",0,0,0,1
103965,"0",0,0,0,2
103966,"1",21,0,0,1
103967,"1",16,0,0,5
103968,"0",27,1,7.3237184227113,12
103969,"0",20,0,0,1
103970,"0",0,0,0,1
103971,"1",0,0,0,1
103972,"0",0,0,0,1
103973,"0",1,0,0,1
103974,"1",37,0,0,2
103975,"0",8,1,0,1
103976,"1",62,1,0,3
103977,"1",32,0,0,1
103978,"0",19,0,0,1
103979,"1",0,0,2.70805020110221,4
103980,"0",3,0,0,1
103981,"1",46,1,7.31986492980897,4
103982,"1",20,0,0,1
103983,"0",25,0,0,1
103984,"0",3,0,0,1
103985,"1",52,0,5.62040086571715,3
103986,"1",2,1,0,1
103987,"0",0,0,0,1
103988,"0",24,0,0,1
103989,"1",34,0,0,1
103990,"0",44,1,5.00622558560756,2
103991,"1",11,0,0,1
103992,"1",42,0,0,1
103993,"0",7,0,0,1
103994,"0",6,0,0,1
103995,"0",22,2,8.86056017597063,28
103996,"0",9,0,0,1
103997,"0",0,0,0,1
103998,"0",1,0,6.14572950611941,5
103999,"1",36,1,8.53539257341692,60
104000,"0",9,0,0,1
104001,"1",16,0,0,3
104002,"1",12,0,0,1
104003,"0",33,0,0,2
104004,"1",0,0,0,2
104005,"1",32,0,0,1
104006,"1",10,0,0,1
104007,"1",10,2,5.91746810719585,20
104008,"0",42,1,6.73194845515743,4
104009,"0",0,0,4.17068812880943,9
104010,"0",0,0,6.7548954323378,9
104011,"0",73,0,6.9037472575846,3
104012,"0",0,0,0,2
104013,"1",11,0,5.2362823756285,58
104014,"0",16,0,0,1
104015,"1",1,0,0,1
104016,"1",52,1,4.78607407169443,3
104017,"1",17,1,0,4
104018,"1",4,0,0,3
104019,"1",0,0,0,1
104020,"1",0,0,0,2
104021,"0",20,0,0,1
104022,"1",1,0,0,1
104023,"0",17,0,9.02978205975245,11
104024,"1",3,0,6.78105762593618,2
104025,"0",4,0,0,1
104026,"1",5,1,0,1
104027,"1",0,0,0,1
104028,"1",36,0,0,2
104029,"1",0,0,0,1
104030,"0",9,1,0,1
104031,"1",0,0,0,1
104032,"0",58,1,0,1
104033,"0",17,1,0,1
104034,"1",24,1,0,1
104035,"1",4,0,6.59782759758304,7
104036,"1",2,0,0,1
104037,"0",29,0,0,1
104038,"1",0,0,0,1
104039,"0",2,1,0,2
104040,"0",55,0,0,1
104041,"0",23,0,8.67209558863317,8
104042,"0",4,0,0,1
104043,"1",1,0,0,1
104044,"0",6,0,0,2
104045,"0",0,0,0,2
104046,"0",163,1,6.72262979485545,4
104047,"0",18,1,9.00448771777185,53
104048,"1",14,1,0,1
104049,"1",1,1,3.53660201866836,2
104050,"1",0,0,0,1
104051,"0",22,1,0,2
104052,"1",111,1,11.0232806034034,115
104053,"0",17,1,5.80546623934159,10
104054,"0",12,1,0,1
104055,"1",0,0,4.7194805321655,3
104056,"1",17,3,0,2
104057,"0",6,0,7.00657746628035,5
104058,"1",63,0,0,1
104059,"0",13,0,0,1
104060,"1",26,0,0,1
104061,"0",36,2,10.9806613365901,106
104062,"0",3,0,0,1
104063,"0",3,0,0,1
104064,"0",0,0,0,1
104065,"1",1,1,8.7531929464524,14
104066,"0",0,0,0,1
104067,"0",16,0,7.0284762169962,12
104068,"0",24,0,0,3
104069,"0",15,1,0,1
104070,"1",6,1,0,1
104071,"1",21,0,0,1
104072,"1",220,0,5.29811734654537,16
104073,"0",96,1,0,2
104074,"0",2,1,0,1
104075,"1",4,0,0,1
104076,"0",27,1,0,5
104077,"0",12,0,0,1
104078,"0",27,0,0,1
104079,"0",4,1,0,7
104080,"0",13,0,0,1
104081,"1",0,0,0,1
104082,"1",20,1,0,1
104083,"1",0,0,0,1
104084,"0",59,0,0,1
104085,"0",5,0,0,1
104086,"1",22,0,5.01727983681492,2
104087,"0",0,0,0,1
104088,"1",3,1,0,1
104089,"1",16,0,0,1
104090,"0",3,0,0,1
104091,"0",3,0,5.11535560486666,11
104092,"1",0,0,0,1
104093,"1",1,0,0,1
104094,"0",38,0,0,1
104095,"1",77,0,6.32995260773292,2
104096,"1",8,0,0,1
104097,"0",91,0,0,2
104098,"0",9,0,0,1
104099,"0",9,0,0,1
104100,"0",13,1,0,1
104101,"1",56,0,0,1
104102,"0",8,1,5.30330490805908,6
104103,"1",64,1,10.6598299305032,37
104104,"0",7,0,0,2
104105,"1",14,0,0,1
104106,"1",15,1,4.90022501276929,2
104107,"1",32,1,5.65308549366654,2
104108,"0",2,1,0,1
104109,"1",1,1,7.53873445983047,6
104110,"0",13,0,0,1
104111,"1",1,0,5.87608175356442,2
104112,"0",27,0,0,1
104113,"1",19,1,0,1
104114,"1",0,0,0,1
104115,"1",0,0,6.08144235322621,11
104116,"0",1,0,0,1
104117,"1",4,0,0,1
104118,"1",101,0,0,1
104119,"0",15,0,0,1
104120,"0",3,2,0,2
104121,"1",4,0,0,1
104122,"1",21,0,0,1
104123,"1",9,1,0,1
104124,"0",15,1,0,2
104125,"1",13,1,0,1
104126,"0",147,1,5.18637971330717,2
104127,"0",0,0,0,3
104128,"1",2,0,0,1
104129,"0",6,0,0,1
104130,"0",1,1,5.67904569442379,8
104131,"1",23,0,0,2
104132,"0",0,0,0,1
104133,"1",0,0,0,1
104134,"0",1,1,0,2
104135,"0",65,0,0,1
104136,"0",3,1,6.12249280951439,3
104137,"0",0,0,0,1
104138,"1",9,0,0,2
104139,"1",9,0,0,1
104140,"0",0,0,4.76779910943631,2
104141,"1",20,0,0,1
104142,"0",20,0,0,1
104143,"1",0,0,0,1
104144,"1",23,1,8.37221597310052,22
104145,"1",17,0,0,1
104146,"0",21,0,0,2
104147,"1",1,1,0,1
104148,"1",0,0,0,1
104149,"1",39,0,0,2
104150,"1",110,1,7.02552053670272,2
104151,"0",0,0,0,1
104152,"0",99,1,3.43398720448515,2
104153,"0",11,1,0,1
104154,"1",1,1,0,1
104155,"0",11,0,0,1
104156,"0",4,1,0,1
104157,"1",30,1,10.9079235849322,83
104158,"1",1,1,0,1
104159,"1",1,1,0,1
104160,"1",2,0,6.42595433425676,4
104161,"1",18,0,0,1
104162,"1",2,0,0,1
104163,"0",32,0,0,2
104164,"0",11,1,0,1
104165,"1",75,0,7.69842836463132,6
104166,"0",12,0,4.33073334028633,3
104167,"0",8,0,0,3
104168,"1",24,0,5.87549237085556,3
104169,"1",13,0,0,2
104170,"1",12,1,0,1
104171,"0",3,0,0,2
104172,"0",20,0,0,1
104173,"0",19,1,5.57165961339499,5
104174,"0",24,0,0,2
104175,"0",17,0,0,1
104176,"0",28,0,0,1
104177,"0",38,0,0,1
104178,"1",16,0,6.35323896659141,2
104179,"0",19,1,6.52973995458207,3
104180,"1",3,0,0,1
104181,"1",6,0,0,1
104182,"1",3,0,0,1
104183,"0",26,0,0,2
104184,"0",2,1,6.60583904650253,5
104185,"0",0,0,0,1
104186,"1",9,0,0,2
104187,"1",17,1,5.01727983681492,2
104188,"0",36,0,0,1
104189,"0",0,0,0,2
104190,"0",0,0,0,1
104191,"1",9,1,0,1
104192,"1",0,0,0,1
104193,"0",6,3,0,1
104194,"0",7,0,3.74004774068834,42
104195,"1",6,0,0,3
104196,"0",3,0,0,1
104197,"1",0,0,0,1
104198,"1",1,0,0,1
104199,"1",14,0,0,1
104200,"1",7,0,0,1
104201,"1",23,1,7.85292497040667,7
104202,"0",0,0,0,1
104203,"0",11,1,7.98614105052547,58
104204,"0",5,0,0,2
104205,"0",15,1,3.71357206670431,2
104206,"1",40,0,0,1
104207,"0",13,0,0,2
104208,"0",5,0,0,1
104209,"0",13,1,0,4
104210,"0",75,0,0,1
104211,"0",2,0,0,1
104212,"0",0,0,0,2
104213,"0",1,0,5.06398646959325,5
104214,"0",10,1,0,1
104215,"1",10,0,0,1
104216,"0",95,0,0,1
104217,"1",0,0,0,3
104218,"1",1,1,0,1
104219,"0",0,0,0,1
104220,"1",0,0,0,3
104221,"1",21,0,0,1
104222,"1",77,0,9.18754860163994,13
104223,"0",4,0,0,1
104224,"1",4,0,0,1
104225,"1",46,0,0,1
104226,"0",37,0,0,1
104227,"1",34,1,2.80699014895711,2
104228,"1",0,0,0,1
104229,"0",62,0,0,1
104230,"0",15,0,0,1
104231,"1",16,1,0,1
104232,"1",3,1,0,2
104233,"1",2,0,0,1
104234,"0",45,0,0,1
104235,"0",2,1,0,1
104236,"1",1,0,0,2
104237,"1",124,1,8.52561562295222,54
104238,"0",0,0,0,2
104239,"1",4,0,0,2
104240,"1",22,0,0,15
104241,"0",0,0,0,2
104242,"0",9,0,0,2
104243,"0",8,0,0,1
104244,"1",2,0,0,1
104245,"0",0,0,10.1998774763622,44
104246,"1",28,2,0,1
104247,"0",9,0,0,1
104248,"1",19,0,0,1
104249,"1",33,0,0,2
104250,"0",16,1,0,1
104251,"1",0,0,0,1
104252,"0",24,0,0,1
104253,"1",7,0,0,1
104254,"1",1,0,0,2
104255,"1",19,0,0,1
104256,"0",1,0,0,1
104257,"0",4,0,0,1
104258,"0",1,1,7.76684053708551,4
104259,"0",58,0,0,1
104260,"1",1,0,0,1
104261,"0",4,0,6.73017048598846,5
104262,"1",8,0,0,1
104263,"0",7,0,0,2
104264,"0",25,0,0,1
104265,"0",1,0,0,1
104266,"1",26,0,0,2
104267,"0",7,0,0,2
104268,"0",25,0,0,2
104269,"0",1,0,0,1
104270,"0",47,1,0,1
104271,"0",1,1,0,1
104272,"0",9,0,0,1
104273,"0",15,1,0,1
104274,"1",13,1,9.79785533330356,57
104275,"1",0,0,0,1
104276,"0",8,1,0,2
104277,"0",38,0,0,2
104278,"0",0,0,0,1
104279,"1",2,0,0,1
104280,"0",3,2,7.32877872600615,9
104281,"0",8,0,0,1
104282,"1",44,0,0,1
104283,"1",137,1,4.11087386417331,4
104284,"0",1,1,0,1
104285,"0",8,0,0,1
104286,"1",30,0,0,1
104287,"0",26,1,0,1
104288,"0",0,0,0,1
104289,"1",47,0,0,1
104290,"0",1,1,3.25886547308436,2
104291,"0",13,0,8.73845978234186,23
104292,"1",1,1,0,1
104293,"0",3,1,0,1
104294,"0",22,0,0,1
104295,"0",1,0,3.25462899457402,9
104296,"0",0,0,0,1
104297,"0",14,1,0,2
104298,"1",6,0,0,3
104299,"1",7,0,0,1
104300,"1",5,0,0,1
104301,"0",1,1,4.91265488573605,8
104302,"1",15,0,0,1
104303,"0",18,1,0,2
104304,"0",1,0,0,2
104305,"0",3,0,0,1
104306,"1",0,0,0,1
104307,"0",58,0,0,1
104308,"0",14,1,5.76142225410262,3
104309,"0",0,0,0,1
104310,"0",16,0,0,1
104311,"1",0,0,0,2
104312,"1",27,0,0,3
104313,"0",23,1,0,1
104314,"0",0,0,0,1
104315,"0",20,0,0,1
104316,"0",98,0,0,1
104317,"1",11,0,0,1
104318,"1",0,0,0,1
104319,"1",19,0,5.94211672747764,5
104320,"0",1,0,0,4
104321,"1",1,0,0,1
104322,"0",22,1,0,1
104323,"1",31,0,0,1
